"RoleName","RoleId","Subscription ID","Subscription Name"
"cms-mon-readonly","51a951c7-bdf4-40ab-a136-1d508ee38502","26028e49-a423-4a0e-979a-535425f475bf","GPO-LSW-KLEOS_Connect-Document-Storage-Z-Sandbox"
"cms-iaas-readonly","b47b1025-6fdc-401b-ab47-08ea4d2cde12","26028e49-a423-4a0e-979a-535425f475bf","GPO-LSW-KLEOS_Connect-Document-Storage-Z-Sandbox"
"cms-mon-admin","fcc8ec94-14db-4d63-b9a1-728f7f63346d","26028e49-a423-4a0e-979a-535425f475bf","GPO-LSW-KLEOS_Connect-Document-Storage-Z-Sandbox"
"cms-mon-prodsupport-contributor","319c193c-c2e7-46e5-b513-198d58760468","26028e49-a423-4a0e-979a-535425f475bf","GPO-LSW-KLEOS_Connect-Document-Storage-Z-Sandbox"
"cms-iaas-admin","e8ca90b8-7bc6-47df-8d64-60a0aa246894","26028e49-a423-4a0e-979a-535425f475bf","GPO-LSW-KLEOS_Connect-Document-Storage-Z-Sandbox"
"cms-configuration-readonly","ef2aac19-e0d9-4b16-8f7d-58030927d2e7","26028e49-a423-4a0e-979a-535425f475bf","GPO-LSW-KLEOS_Connect-Document-Storage-Z-Sandbox"
"cms-backup-readonly","a273ee90-31a6-4cb8-aceb-3386376d6e17","26028e49-a423-4a0e-979a-535425f475bf","GPO-LSW-KLEOS_Connect-Document-Storage-Z-Sandbox"
"cms-resource-billing-readonly","86f09d5f-bff0-4401-9c46-0f7655e89b04","26028e49-a423-4a0e-979a-535425f475bf","GPO-LSW-KLEOS_Connect-Document-Storage-Z-Sandbox"
"cms-paas-db-contributor","c99c142a-4ce7-4502-b426-e19c64dfa35f","26028e49-a423-4a0e-979a-535425f475bf","GPO-LSW-KLEOS_Connect-Document-Storage-Z-Sandbox"
"cms-paas-db-admin","c5861e0d-a63c-43d5-b1d2-268ee2be866d","26028e49-a423-4a0e-979a-535425f475bf","GPO-LSW-KLEOS_Connect-Document-Storage-Z-Sandbox"
"cms-networking-contributor","877c78d7-2830-44cf-aca1-56ec7da0d1cc","26028e49-a423-4a0e-979a-535425f475bf","GPO-LSW-KLEOS_Connect-Document-Storage-Z-Sandbox"
"cms-paas-storage-contributor","a6b8bc4e-ddb1-4bd4-a0ea-9488d5db6b9d","26028e49-a423-4a0e-979a-535425f475bf","GPO-LSW-KLEOS_Connect-Document-Storage-Z-Sandbox"
"cms-security-readonly","60c55180-b61a-45ae-9cf9-2515cf88de22","26028e49-a423-4a0e-979a-535425f475bf","GPO-LSW-KLEOS_Connect-Document-Storage-Z-Sandbox"
"cms-paas-db-readonly","2dbfae0d-36e2-4283-91eb-7a743b8250c5","26028e49-a423-4a0e-979a-535425f475bf","GPO-LSW-KLEOS_Connect-Document-Storage-Z-Sandbox"
"cms-virtualmachine-operator","2f55f72f-5b0e-4354-be5d-8b29fe2703f1","26028e49-a423-4a0e-979a-535425f475bf","GPO-LSW-KLEOS_Connect-Document-Storage-Z-Sandbox"
"cms-paas-storage-admin","236ffb42-20b0-412b-8b24-14920d07f579","26028e49-a423-4a0e-979a-535425f475bf","GPO-LSW-KLEOS_Connect-Document-Storage-Z-Sandbox"
"cms-networking-readonly","0d6cd64a-a0d9-4836-81ad-067784a8db45","26028e49-a423-4a0e-979a-535425f475bf","GPO-LSW-KLEOS_Connect-Document-Storage-Z-Sandbox"
"cms-paas-db-security","66d6a29d-83e1-4039-90c4-858ed3e155d2","26028e49-a423-4a0e-979a-535425f475bf","GPO-LSW-KLEOS_Connect-Document-Storage-Z-Sandbox"
"cms-account-storagecontainer-readonly","26a1b621-3e57-4534-8eef-92ff3c43f183","26028e49-a423-4a0e-979a-535425f475bf","GPO-LSW-KLEOS_Connect-Document-Storage-Z-Sandbox"
"wk-services-cos-locks","d60a79d0-22e8-46cd-8216-3a5b03c25067","26028e49-a423-4a0e-979a-535425f475bf","GPO-LSW-KLEOS_Connect-Document-Storage-Z-Sandbox"
"Azure-Netapp-SetupAsService","f631f469-b01c-4d03-89da-def31e69f2a9","26028e49-a423-4a0e-979a-535425f475bf","GPO-LSW-KLEOS_Connect-Document-Storage-Z-Sandbox"
"Tag Reader","4cd9869f-37c2-4a3c-bf38-89b29ea224e0","26028e49-a423-4a0e-979a-535425f475bf","GPO-LSW-KLEOS_Connect-Document-Storage-Z-Sandbox"
"Orca Security Side-Scanner Role v12.10.00 / 51800a7802b5","2dc12cc1-9cc2-55f2-a969-b03108b4ba7e","26028e49-a423-4a0e-979a-535425f475bf","GPO-LSW-KLEOS_Connect-Document-Storage-Z-Sandbox"
"Orca Security - DSPM Scanner Access / 51800a7802b5","7c825118-3a2d-5f44-9333-e62fe7a84193","26028e49-a423-4a0e-979a-535425f475bf","GPO-LSW-KLEOS_Connect-Document-Storage-Z-Sandbox"
"Tag Reader","4cd9869f-37c2-4a3c-bf38-89b29ea224e0","1c35a9e7-1fae-46eb-a4c5-323f03615294","d007-b041-accon-z-dev-007"
"Orca Security Side-Scanner Role v12.10.00 / 51800a7802b5","2dc12cc1-9cc2-55f2-a969-b03108b4ba7e","1c35a9e7-1fae-46eb-a4c5-323f03615294","d007-b041-accon-z-dev-007"
"Orca Security - DSPM Scanner Access / 51800a7802b5","7c825118-3a2d-5f44-9333-e62fe7a84193","1c35a9e7-1fae-46eb-a4c5-323f03615294","d007-b041-accon-z-dev-007"
"Tag Reader","4cd9869f-37c2-4a3c-bf38-89b29ea224e0","43ba2d56-881b-4c1c-bda4-38ecaea73a07","test_Cloud_UST"
"Orca Security Side-Scanner Role v12.10.00 / 51800a7802b5","2dc12cc1-9cc2-55f2-a969-b03108b4ba7e","43ba2d56-881b-4c1c-bda4-38ecaea73a07","test_Cloud_UST"
"Orca Security - DSPM Scanner Access / 51800a7802b5","7c825118-3a2d-5f44-9333-e62fe7a84193","43ba2d56-881b-4c1c-bda4-38ecaea73a07","test_Cloud_UST"
"cms-networking-admin","3afe5197-44bf-4905-b4df-ad3f2eed9b09","4a739593-82b2-499e-9da9-7458ecfd4bd0","WK TAA PS Topaz Dev"
"cms-account-user-readonly","4fe31ea3-88b4-4dc1-9404-5bc9d5247974","4a739593-82b2-499e-9da9-7458ecfd4bd0","WK TAA PS Topaz Dev"
"cms-iaas-contributor","e5a80ebb-e115-49a2-ba44-87b42b790723","4a739593-82b2-499e-9da9-7458ecfd4bd0","WK TAA PS Topaz Dev"
"cms-backup-contributor","f28e90b9-fbe1-426f-94ea-67257da86d2b","4a739593-82b2-499e-9da9-7458ecfd4bd0","WK TAA PS Topaz Dev"
"cms-mon-readonly","51a951c7-bdf4-40ab-a136-1d508ee38502","4a739593-82b2-499e-9da9-7458ecfd4bd0","WK TAA PS Topaz Dev"
"cms-iaas-readonly","b47b1025-6fdc-401b-ab47-08ea4d2cde12","4a739593-82b2-499e-9da9-7458ecfd4bd0","WK TAA PS Topaz Dev"
"cms-mon-admin","fcc8ec94-14db-4d63-b9a1-728f7f63346d","4a739593-82b2-499e-9da9-7458ecfd4bd0","WK TAA PS Topaz Dev"
"cms-mon-prodsupport-contributor","319c193c-c2e7-46e5-b513-198d58760468","4a739593-82b2-499e-9da9-7458ecfd4bd0","WK TAA PS Topaz Dev"
"cms-iaas-admin","e8ca90b8-7bc6-47df-8d64-60a0aa246894","4a739593-82b2-499e-9da9-7458ecfd4bd0","WK TAA PS Topaz Dev"
"cms-configuration-readonly","ef2aac19-e0d9-4b16-8f7d-58030927d2e7","4a739593-82b2-499e-9da9-7458ecfd4bd0","WK TAA PS Topaz Dev"
"cms-backup-readonly","a273ee90-31a6-4cb8-aceb-3386376d6e17","4a739593-82b2-499e-9da9-7458ecfd4bd0","WK TAA PS Topaz Dev"
"cms-resource-billing-readonly","86f09d5f-bff0-4401-9c46-0f7655e89b04","4a739593-82b2-499e-9da9-7458ecfd4bd0","WK TAA PS Topaz Dev"
"cms-paas-db-contributor","c99c142a-4ce7-4502-b426-e19c64dfa35f","4a739593-82b2-499e-9da9-7458ecfd4bd0","WK TAA PS Topaz Dev"
"cms-paas-db-admin","c5861e0d-a63c-43d5-b1d2-268ee2be866d","4a739593-82b2-499e-9da9-7458ecfd4bd0","WK TAA PS Topaz Dev"
"cms-networking-contributor","877c78d7-2830-44cf-aca1-56ec7da0d1cc","4a739593-82b2-499e-9da9-7458ecfd4bd0","WK TAA PS Topaz Dev"
"cms-paas-storage-contributor","a6b8bc4e-ddb1-4bd4-a0ea-9488d5db6b9d","4a739593-82b2-499e-9da9-7458ecfd4bd0","WK TAA PS Topaz Dev"
"cms-security-readonly","60c55180-b61a-45ae-9cf9-2515cf88de22","4a739593-82b2-499e-9da9-7458ecfd4bd0","WK TAA PS Topaz Dev"
"cms-paas-db-readonly","2dbfae0d-36e2-4283-91eb-7a743b8250c5","4a739593-82b2-499e-9da9-7458ecfd4bd0","WK TAA PS Topaz Dev"
"cms-virtualmachine-operator","2f55f72f-5b0e-4354-be5d-8b29fe2703f1","4a739593-82b2-499e-9da9-7458ecfd4bd0","WK TAA PS Topaz Dev"
"cms-paas-storage-admin","236ffb42-20b0-412b-8b24-14920d07f579","4a739593-82b2-499e-9da9-7458ecfd4bd0","WK TAA PS Topaz Dev"
"cms-networking-readonly","0d6cd64a-a0d9-4836-81ad-067784a8db45","4a739593-82b2-499e-9da9-7458ecfd4bd0","WK TAA PS Topaz Dev"
"cms-paas-db-security","66d6a29d-83e1-4039-90c4-858ed3e155d2","4a739593-82b2-499e-9da9-7458ecfd4bd0","WK TAA PS Topaz Dev"
"cms-account-storagecontainer-readonly","26a1b621-3e57-4534-8eef-92ff3c43f183","4a739593-82b2-499e-9da9-7458ecfd4bd0","WK TAA PS Topaz Dev"
"wk-services-cos-locks","d60a79d0-22e8-46cd-8216-3a5b03c25067","4a739593-82b2-499e-9da9-7458ecfd4bd0","WK TAA PS Topaz Dev"
"Azure-Netapp-SetupAsService","f631f469-b01c-4d03-89da-def31e69f2a9","4a739593-82b2-499e-9da9-7458ecfd4bd0","WK TAA PS Topaz Dev"
"Orca Security Side-Scanner Role v12.10.00 / 7458ecfd4bd0","aa5a8a51-756e-5184-9a00-4b10622892e5","4a739593-82b2-499e-9da9-7458ecfd4bd0","WK TAA PS Topaz Dev"
"Orca Security - DSPM Scanner Access / 7458ecfd4bd0","cc7d913e-a77f-5a26-a107-d5ecb473bb5d","4a739593-82b2-499e-9da9-7458ecfd4bd0","WK TAA PS Topaz Dev"
"Tag Reader","4cd9869f-37c2-4a3c-bf38-89b29ea224e0","3ea6802c-eef0-47b5-a3c4-fd04c48451a9","d003-b070-ihub-z-stg-006"
"Orca Security Side-Scanner Role v12.10.00 / 51800a7802b5","2dc12cc1-9cc2-55f2-a969-b03108b4ba7e","3ea6802c-eef0-47b5-a3c4-fd04c48451a9","d003-b070-ihub-z-stg-006"
"Orca Security - DSPM Scanner Access / 51800a7802b5","7c825118-3a2d-5f44-9333-e62fe7a84193","3ea6802c-eef0-47b5-a3c4-fd04c48451a9","d003-b070-ihub-z-stg-006"
"Tag Reader","4cd9869f-37c2-4a3c-bf38-89b29ea224e0","6db8a59c-6f9a-4d38-920a-3155b47835f8","D007-B046-Cloud-Z-PRD-008"
"Orca Security Side-Scanner Role v12.10.00 / 51800a7802b5","2dc12cc1-9cc2-55f2-a969-b03108b4ba7e","6db8a59c-6f9a-4d38-920a-3155b47835f8","D007-B046-Cloud-Z-PRD-008"
"Orca Security - DSPM Scanner Access / 51800a7802b5","7c825118-3a2d-5f44-9333-e62fe7a84193","6db8a59c-6f9a-4d38-920a-3155b47835f8","D007-B046-Cloud-Z-PRD-008"
"cms-networking-admin","3afe5197-44bf-4905-b4df-ad3f2eed9b09","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"cms-account-user-readonly","4fe31ea3-88b4-4dc1-9404-5bc9d5247974","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"cms-iaas-contributor","e5a80ebb-e115-49a2-ba44-87b42b790723","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"cms-backup-contributor","f28e90b9-fbe1-426f-94ea-67257da86d2b","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"cms-mon-readonly","51a951c7-bdf4-40ab-a136-1d508ee38502","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"cms-iaas-readonly","b47b1025-6fdc-401b-ab47-08ea4d2cde12","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"cms-mon-admin","fcc8ec94-14db-4d63-b9a1-728f7f63346d","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"cms-mon-prodsupport-contributor","319c193c-c2e7-46e5-b513-198d58760468","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"cms-iaas-admin","e8ca90b8-7bc6-47df-8d64-60a0aa246894","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"cms-configuration-readonly","ef2aac19-e0d9-4b16-8f7d-58030927d2e7","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"cms-backup-readonly","a273ee90-31a6-4cb8-aceb-3386376d6e17","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"cms-resource-billing-readonly","86f09d5f-bff0-4401-9c46-0f7655e89b04","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"cms-paas-db-contributor","c99c142a-4ce7-4502-b426-e19c64dfa35f","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"cms-paas-db-admin","c5861e0d-a63c-43d5-b1d2-268ee2be866d","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"cms-networking-contributor","877c78d7-2830-44cf-aca1-56ec7da0d1cc","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"cms-paas-storage-contributor","a6b8bc4e-ddb1-4bd4-a0ea-9488d5db6b9d","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"cms-security-readonly","60c55180-b61a-45ae-9cf9-2515cf88de22","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"cms-paas-db-readonly","2dbfae0d-36e2-4283-91eb-7a743b8250c5","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"cms-virtualmachine-operator","2f55f72f-5b0e-4354-be5d-8b29fe2703f1","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"cms-paas-storage-admin","236ffb42-20b0-412b-8b24-14920d07f579","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"cms-networking-readonly","0d6cd64a-a0d9-4836-81ad-067784a8db45","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"cms-paas-db-security","66d6a29d-83e1-4039-90c4-858ed3e155d2","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"cms-account-storagecontainer-readonly","26a1b621-3e57-4534-8eef-92ff3c43f183","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"Azure SetupAsServiceLTPortal","aa9b83be-99ae-482d-890b-28d8640f93df","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"Cloud Manager Operator-573","9bd92001-306d-4cad-86f6-1cae0be1a236","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"wk-services-cos-locks","d60a79d0-22e8-46cd-8216-3a5b03c25067","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"Azure-Netapp-SetupAsService","f631f469-b01c-4d03-89da-def31e69f2a9","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"Custom IQLT Contributor","47650642-d5e3-4f38-88d0-18a338a0a618","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"NetApp Cloud Manager Operator Central Portal LT","4ba3e354-f148-44ff-8d4f-53918a500ff0","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"Azure Kubernetes Agent Pool Contributor","df9b0fa2-115d-4aad-bc59-3632e4ad4fd5","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"Resource Group Reader","4ee82b53-291c-45c9-bc88-a936e90475ac","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"Container Registry Read and Import","c6b04324-cb78-4775-b390-a12b8c1d588f","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"Resource Group Deployment Contributor","70bac779-c500-4fcd-9cda-2d7f124442b3","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"API Management Operation Writer","2f59696f-5ad2-494d-9a73-41a008eb8334","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"API Management API Writer","f179931f-3828-4478-8e0d-ab7f40c43ad3","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"API Management Product Writer","98459b2c-5bcb-4c99-8e8c-cc79dc8952ef","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"API Management Policy Writer","3d47b0c5-9df9-46b6-9901-6d3a87133cd1","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"API Management Tag Writer","2c8b667b-e842-4e24-833f-82b45df4e3ae","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"API Management Named Value Writer","d7a4c3c4-2bb7-441c-ae11-99b3f09cd603","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"Traffic Manager Profile Writer","11381db9-cda3-48c5-969c-6b56fe46b0ca","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"Public IP Address Reader","b68f4f05-7094-4d96-9163-c80bb0a5a8bb","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"Traffic Manager Profile Azure Endpoint Writer","74217747-d21b-4bcf-a27a-4bda754200c1","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"Orca Security Side-Scanner Role v12.10.00 / e0632f355f81","3c5406d8-1815-549a-8d7d-8fd6185cf1d5","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"Orca Security - DSPM Scanner Access / e0632f355f81","3539a104-8e74-55d9-813d-d23e17211904","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"Azure Kubernetes Service Namespace Writer","41c540f8-b6f4-4c19-bbd6-a971f819e368","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"Identity Role Admin","dc0cf276-2ae5-40ec-9902-388aae6416aa","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"API Management Subscription Writer","c414e323-b730-43ad-9d23-19bf9c668794","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"Azure Service Bus Access Policy Key Reader","55b4600a-e6b6-4109-bfda-e0361d6a1231","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"App Configuration Deleted Store Manager","34418795-8892-4ee6-8043-3b075e22b471","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"Co","5a084aa7-901e-4ad8-b06e-ad77b3a124cc","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"CCDevOps_Reader","9ebc73a3-e7ef-45eb-a536-6c0fa0dda4fc","784f9ff9-2be8-47dc-a4e0-e0632f355f81","TAA-TAX-AXCESS-SHARED02-Z-DevTest"
"Tag Reader","4cd9869f-37c2-4a3c-bf38-89b29ea224e0","583515c4-0321-456e-819f-04f2cb4cdeb1","d007-b048-accounttools-z-int-006"
"Orca Security Side-Scanner Role v12.10.00 / 51800a7802b5","2dc12cc1-9cc2-55f2-a969-b03108b4ba7e","583515c4-0321-456e-819f-04f2cb4cdeb1","d007-b048-accounttools-z-int-006"
"Orca Security - DSPM Scanner Access / 51800a7802b5","7c825118-3a2d-5f44-9333-e62fe7a84193","583515c4-0321-456e-819f-04f2cb4cdeb1","d007-b048-accounttools-z-int-006"
"Orca Security Side-Scanner Role v12.10.00 / 53701c881e24","6693fdcb-9ad1-55d7-af11-47723cc3e5f2","7810a8ab-fd5e-480b-bf38-53701c881e24","D004-B083-CECloudSandbox-Z-TST-006"
"Orca Security - DSPM Scanner Access / 53701c881e24","92d2805b-249f-5a64-a0c2-b0061bea137e","7810a8ab-fd5e-480b-bf38-53701c881e24","D004-B083-CECloudSandbox-Z-TST-006"
"Tag Reader","4cd9869f-37c2-4a3c-bf38-89b29ea224e0","7e3c7485-6cd5-473d-9a9d-6583fc6d9b8f","D001-B004-A3WebSiteCustomerArea-Z-INT-006"
"Orca Security Side-Scanner Role v12.10.00 / 51800a7802b5","2dc12cc1-9cc2-55f2-a969-b03108b4ba7e","7e3c7485-6cd5-473d-9a9d-6583fc6d9b8f","D001-B004-A3WebSiteCustomerArea-Z-INT-006"
"Orca Security - DSPM Scanner Access / 51800a7802b5","7c825118-3a2d-5f44-9333-e62fe7a84193","7e3c7485-6cd5-473d-9a9d-6583fc6d9b8f","D001-B004-A3WebSiteCustomerArea-Z-INT-006"
"Tag Reader","4cd9869f-37c2-4a3c-bf38-89b29ea224e0","c261dd67-70ca-40bd-8e89-4b2c6846ab92","test"
"Orca Security Side-Scanner Role v12.10.00 / 51800a7802b5","2dc12cc1-9cc2-55f2-a969-b03108b4ba7e","c261dd67-70ca-40bd-8e89-4b2c6846ab92","test"
"Orca Security - DSPM Scanner Access / 51800a7802b5","7c825118-3a2d-5f44-9333-e62fe7a84193","c261dd67-70ca-40bd-8e89-4b2c6846ab92","test"
"Orca Security Side-Scanner Role v12.10.00 / 1ad0f94a9554","a43425fa-7cdc-5155-a7f3-88b7f7bc183f","5a494225-0e8b-4754-88ad-1ad0f94a9554","D007-B038-PegasusPlatform-Z-DEV-001"
"Orca Security - DSPM Scanner Access / 1ad0f94a9554","1839617f-a42c-5d6f-a146-ff3085519874","5a494225-0e8b-4754-88ad-1ad0f94a9554","D007-B038-PegasusPlatform-Z-DEV-001"
"Tag Reader","4cd9869f-37c2-4a3c-bf38-89b29ea224e0","5a494225-0e8b-4754-88ad-1ad0f94a9554","D007-B038-PegasusPlatform-Z-DEV-001"
"Orca Security Side-Scanner Role v12.10.00 / 51800a7802b5","2dc12cc1-9cc2-55f2-a969-b03108b4ba7e","5a494225-0e8b-4754-88ad-1ad0f94a9554","D007-B038-PegasusPlatform-Z-DEV-001"
"Orca Security - DSPM Scanner Access / 51800a7802b5","7c825118-3a2d-5f44-9333-e62fe7a84193","5a494225-0e8b-4754-88ad-1ad0f94a9554","D007-B038-PegasusPlatform-Z-DEV-001"
"Orca Security Side-Scanner Role v12.10.00 / 754439c19088","9721948f-b7e1-5e8c-a697-4d1adcd6c3b8","74cf4891-0d59-4a51-8442-754439c19088","D002-B119-enterprise-Z-NON-006"
"Orca Security - DSPM Scanner Access / 754439c19088","b3ee8625-55fa-5929-b80c-6da7f9f1e29b","74cf4891-0d59-4a51-8442-754439c19088","D002-B119-enterprise-Z-NON-006"
"Tag Reader","4cd9869f-37c2-4a3c-bf38-89b29ea224e0","2d229fdd-58a6-45ce-888b-520ce0ef9a20","d007-b041-4plan-z-non-007"
"Orca Security Side-Scanner Role v12.10.00 / 51800a7802b5","2dc12cc1-9cc2-55f2-a969-b03108b4ba7e","2d229fdd-58a6-45ce-888b-520ce0ef9a20","d007-b041-4plan-z-non-007"
"Orca Security - DSPM Scanner Access / 51800a7802b5","7c825118-3a2d-5f44-9333-e62fe7a84193","2d229fdd-58a6-45ce-888b-520ce0ef9a20","d007-b041-4plan-z-non-007"
"Orca Security Side-Scanner Role v12.10.00 / 71e1c1d2956b","8b97521b-c630-51e8-8d31-29a556a8a53a","af2fed87-0162-4c15-b9fb-71e1c1d2956b","TAA-TAAEU-Workspace-Z-DEV-01"
"Orca Security - DSPM Scanner Access / 71e1c1d2956b","95c0074e-3889-5958-b29a-93ec04504022","af2fed87-0162-4c15-b9fb-71e1c1d2956b","TAA-TAAEU-Workspace-Z-DEV-01"
"hub2-azure-ca-role-prod-af2fed87-0162-4c15-b9fb-71e1c1d2956b","ba9c4f04-5024-5eec-9cbc-c7703106605b","af2fed87-0162-4c15-b9fb-71e1c1d2956b","TAA-TAAEU-Workspace-Z-DEV-01"
"Tag Reader","4cd9869f-37c2-4a3c-bf38-89b29ea224e0","af2fed87-0162-4c15-b9fb-71e1c1d2956b","TAA-TAAEU-Workspace-Z-DEV-01"
"Orca Security Side-Scanner Role v12.10.00 / 51800a7802b5","2dc12cc1-9cc2-55f2-a969-b03108b4ba7e","af2fed87-0162-4c15-b9fb-71e1c1d2956b","TAA-TAAEU-Workspace-Z-DEV-01"
"Orca Security - DSPM Scanner Access / 51800a7802b5","7c825118-3a2d-5f44-9333-e62fe7a84193","af2fed87-0162-4c15-b9fb-71e1c1d2956b","TAA-TAAEU-Workspace-Z-DEV-01"
"Tag Reader","4cd9869f-37c2-4a3c-bf38-89b29ea224e0","1064e6b1-868a-459e-8530-9d978884f832","zscalerlicetest5"
"Orca Security Side-Scanner Role v12.10.00 / 51800a7802b5","2dc12cc1-9cc2-55f2-a969-b03108b4ba7e","1064e6b1-868a-459e-8530-9d978884f832","zscalerlicetest5"
"Orca Security - DSPM Scanner Access / 51800a7802b5","7c825118-3a2d-5f44-9333-e62fe7a84193","1064e6b1-868a-459e-8530-9d978884f832","zscalerlicetest5"
"Tag Reader","4cd9869f-37c2-4a3c-bf38-89b29ea224e0","0c4e1163-bd8f-4e5b-95d9-a3775c11d209","d002-b207-cchaxcesssuite-z-dev-006"
